code,prefecture_code,name,name_kana
011002,01,札幌市,サッポロシ
011011,01,中央区,チュウオウク
011029,01,北区,キタク
011037,01,東区,ヒガシク
011045,01,白石区,シロイシク
011053,01,豊平区,トヨヒラク
011061,01,南区,ミナミク
011070,01,西区,ニシク
011088,01,厚別区,アツベツク
011096,01,手稲区,テイネク
011100,01,清田区,キヨタク
012025,01,函館市,ハコダテシ
012033,01,小樽市,オタルシ
012041,01,旭川市,アサヒカワシ
012050,01,室蘭市,ムロランシ
012068,01,釧路市,クシロシ
012076,01,帯広市,オビヒロシ
012084,01,北見市,キタミシ
012092,01,夕張市,ユウバリシ
012106,01,岩見沢市,イワミザワシ
012114,01,網走市,アバシリシ
012122,01,留萌市,ルモイシ
012131,01,苫小牧市,トマコマイシ
012149,01,稚内市,ワッカナイシ
012157,01,美唄市,ビバイシ
012165,01,芦別市,アシベツシ
012173,01,江別市,エベツシ
012181,01,赤平市,アカビラシ
012190,01,紋別市,モンベツシ
012203,01,士別市,シベツシ
012211,01,名寄市,ナヨロシ
012220,01,三笠市,ミカサシ
012238,01,根室市,ネムロシ
012246,01,千歳市,チトセシ
012254,01,滝川市,タキカワシ
012262,01,砂川市,スナガワシ
012271,01,歌志内市,ウタシナイシ
012289,01,深川市,フカガワシ
012297,01,富良野市,フラノシ
012301,01,登別市,ノボリベツシ
012319,01,恵庭市,エニワシ
012335,01,伊達市,ダテシ
012343,01,北広島市,キタヒロシマシ
012351,01,石狩市,イシカリシ
012360,01,北斗市,ホクトシ
013030,01,当別町,トウベツチョウ
013048,01,新篠津村,シンシノツムラ
013315,01,松前町,マツマエチョウ
013323,01,福島町,フクシマチョウ
013331,01,知内町,シリウチチョウ
013340,01,木古内町,キコナイチョウ
013374,01,七飯町,ナナエチョウ
013439,01,鹿部町,シカベチョウ
013455,01,森町,モリマチ
013463,01,八雲町,ヤクモチョウ
013471,01,長万部町,オシャマンベチョウ
013617,01,江差町,エサシチョウ
013625,01,上ノ国町,カミノクニチョウ
013633,01,厚沢部町,アッサブチョウ
013641,01,乙部町,オトベチョウ
013676,01,奥尻町,オクシリチョウ
013706,01,今金町,イマカネチョウ
013714,01,せたな町,セタナチョウ
013919,01,島牧村,シママキムラ
013927,01,寿都町,スッツチョウ
013935,01,黒松内町,クロマツナイチョウ
013943,01,蘭越町,ランコシチョウ
013951,01,ニセコ町,ニセコチョウ
013960,01,真狩村,マッカリムラ
013978,01,留寿都村,ルスツムラ
013986,01,喜茂別町,キモベツチョウ
013994,01,京極町,キョウゴクチョウ
014001,01,倶知安町,クッチャンチョウ
014010,01,共和町,キョウワチョウ
014028,01,岩内町,イワナイチョウ
014036,01,泊村,トマリムラ
014044,01,神恵内村,カモエナイムラ
014052,01,積丹町,シャコタンチョウ
014061,01,古平町,フルビラチョウ
014079,01,仁木町,ニキチョウ
014087,01,余市町,ヨイチチョウ
014095,01,赤井川村,アカイガワムラ
014231,01,南幌町,ナンポロチョウ
014249,01,奈井江町,ナイエチョウ
014257,01,上砂川町,カミスナガワチョウ
014273,01,由仁町,ユニチョウ
014281,01,長沼町,ナガヌマチョウ
014290,01,栗山町,クリヤマチョウ
014303,01,月形町,ツキガタチョウ
014311,01,浦臼町,ウラウスチョウ
014320,01,新十津川町,シントツカワチョウ
014338,01,妹背牛町,モセウシチョウ
014346,01,秩父別町,チップベツチョウ
014362,01,雨竜町,ウリュウチョウ
014371,01,北竜町,ホクリュウチョウ
014389,01,沼田町,ヌマタチョウ
014524,01,鷹栖町,タカスチョウ
014532,01,東神楽町,ヒガシカグラチョウ
014541,01,当麻町,トウマチョウ
014559,01,比布町,ピップチョウ
014567,01,愛別町,アイベツチョウ
014575,01,上川町,カミカワチョウ
014583,01,東川町,ヒガシカワチョウ
014591,01,美瑛町,ビエイチョウ
014605,01,上富良野町,カミフラノチョウ
014613,01,中富良野町,ナカフラノチョウ
014621,01,南富良野町,ミナミフラノチョウ
014630,01,占冠村,シムカップムラ
014648,01,和寒町,ワッサムチョウ
014656,01,剣淵町,ケンブチチョウ
014681,01,下川町,シモカワチョウ
014699,01,美深町,ビフカチョウ
014702,01,音威子府村,オトイネップムラ
014711,01,中川町,ナカガワチョウ
014729,01,幌加内町,ホロカナイチョウ
014818,01,増毛町,マシケチョウ
014826,01,小平町,オビラチョウ
014834,01,苫前町,トママエチョウ
014842,01,羽幌町,ハボロチョウ
014851,01,初山別村,ショサンベツムラ
014869,01,遠別町,エンベツチョウ
014877,01,天塩町,テシオチョウ
015113,01,猿払村,サルフツムラ
015121,01,浜頓別町,ハマトンベツチョウ
015130,01,中頓別町,ナカトンベツチョウ
015148,01,枝幸町,エサシチョウ
015164,01,豊富町,トヨトミチョウ
015172,01,礼文町,レブンチョウ
015181,01,利尻町,リシリチョウ
015199,01,利尻富士町,リシリフジチョウ
015202,01,幌延町,ホロノベチョウ
015431,01,美幌町,ビホロチョウ
015440,01,津別町,ツベツチョウ
015458,01,斜里町,シャリチョウ
015466,01,清里町,キヨサトチョウ
015474,01,小清水町,コシミズチョウ
015491,01,訓子府町,クンネップチョウ
015504,01,置戸町,オケトチョウ
015521,01,佐呂間町,サロマチョウ
015555,01,遠軽町,エンガルチョウ
015598,01,湧別町,ユウベツチョウ
015601,01,滝上町,タキノウエチョウ
015610,01,興部町,オコッペチョウ
015628,01,西興部村,ニシオコッペムラ
015636,01,雄武町,オウムチョウ
015644,01,大空町,オオゾラチョウ
015717,01,豊浦町,トヨウラチョウ
015750,01,壮瞥町,ソウベツチョウ
015784,01,白老町,シラオイチョウ
015814,01,厚真町,アツマチョウ
015849,01,洞爺湖町,トウヤコチョウ
015857,01,安平町,アビラチョウ
015865,01,むかわ町,ムカワチョウ
016012,01,日高町,ヒダカチョウ
016021,01,平取町,ビラトリチョウ
016047,01,新冠町,ニイカップチョウ
016071,01,浦河町,ウラカワチョウ
016080,01,様似町,サマニチョウ
016098,01,えりも町,エリモチョウ
016101,01,新ひだか町,シンヒダカチョウ
016314,01,音更町,オトフケチョウ
016322,01,士幌町,シホロチョウ
016331,01,上士幌町,カミシホロチョウ
016349,01,鹿追町,シカオイチョウ
016357,01,新得町,シントクチョウ
016365,01,清水町,シミズチョウ
016373,01,芽室町,メムロチョウ
016381,01,中札内村,ナカサツナイムラ
016390,01,更別村,サラベツムラ
016411,01,大樹町,タイキチョウ
016420,01,広尾町,ヒロオチョウ
016438,01,幕別町,マクベツチョウ
016446,01,池田町,イケダチョウ
016454,01,豊頃町,トヨコロチョウ
016462,01,本別町,ホンベツチョウ
016471,01,足寄町,アショロチョウ
016489,01,陸別町,リクベツチョウ
016497,01,浦幌町,ウラホロチョウ
016616,01,釧路町,クシロチョウ
016624,01,厚岸町,アッケシチョウ
016632,01,浜中町,ハマナカチョウ
016641,01,標茶町,シベチャチョウ
016659,01,弟子屈町,テシカガチョウ
016675,01,鶴居村,ツルイムラ
016683,01,白糠町,シラヌカチョウ
016918,01,別海町,ベツカイチョウ
016926,01,中標津町,ナカシベツチョウ
016934,01,標津町,シベツチョウ
016942,01,羅臼町,ラウスチョウ
016951,01,色丹村,シコタンムラ
016969,01,泊村,トマリムラ
016977,01,留夜別村,ルヤベツムラ
016985,01,留別村,ルベツムラ
016993,01,紗那村,シャナムラ
017001,01,蘂取村,シベトロムラ
022012,02,青森市,アオモリシ
022021,02,弘前市,ヒロサキシ
022039,02,八戸市,ハチノヘシ
022047,02,黒石市,クロイシシ
022055,02,五所川原市,ゴショガワラシ
022063,02,十和田市,トワダシ
022071,02,三沢市,ミサワシ
022080,02,むつ市,ムツシ
022098,02,つがる市,ツガルシ
022101,02,平川市,ヒラカワシ
023019,02,平内町,ヒラナイマチ
023035,02,今別町,イマベツマチ
023043,02,蓬田村,ヨモギタムラ
023078,02,外ヶ浜町,ソトガハママチ
023213,02,鰺ヶ沢町,アジガサワマチ
023230,02,深浦町,フカウラマチ
023434,02,西目屋村,ニシメヤムラ
023612,02,藤崎町,フジサキマチ
023621,02,大鰐町,オオワニマチ
023671,02,田舎館村,イナカダテムラ
023817,02,板柳町,イタヤナギマチ
023841,02,鶴田町,ツルタマチ
023876,02,中泊町,ナカドマリマチ
024015,02,野辺地町,ノヘジマチ
024023,02,七戸町,シチノヘマチ
024058,02,六戸町,ロクノヘマチ
024066,02,横浜町,ヨコハママチ
024082,02,東北町,トウホクマチ
024112,02,六ヶ所村,ロッカショムラ
024121,02,おいらせ町,オイラセチョウ
024236,02,大間町,オオママチ
024244,02,東通村,ヒガシドオリムラ
024252,02,風間浦村,カザマウラムラ
024261,02,佐井村,サイムラ
024414,02,三戸町,サンノヘマチ
024422,02,五戸町,ゴノヘマチ
024431,02,田子町,タッコマチ
024457,02,南部町,ナンブチョウ
024465,02,階上町,ハシカミチョウ
024503,02,新郷村,シンゴウムラ
032018,03,盛岡市,モリオカシ
032026,03,宮古市,ミヤコシ
032034,03,大船渡市,オオフナトシ
032051,03,花巻市,ハナマキシ
032069,03,北上市,キタカミシ
032077,03,久慈市,クジシ
032085,03,遠野市,トオノシ
032093,03,一関市,イチノセキシ
032107,03,陸前高田市,リクゼンタカタシ
032115,03,釜石市,カマイシシ
032131,03,二戸市,ニノヘシ
032140,03,八幡平市,ハチマンタイシ
032158,03,奥州市,オウシュウシ
032166,03,滝沢市,タキザワシ
033014,03,雫石町,シズクイシチョウ
033022,03,葛巻町,クズマキマチ
033031,03,岩手町,イワテマチ
033219,03,紫波町,シワチョウ
033227,03,矢巾町,ヤハバチョウ
033669,03,西和賀町,ニシワガマチ
033812,03,金ケ崎町,カネガサキチョウ
034029,03,平泉町,ヒライズミチョウ
034410,03,住田町,スミタチョウ
034614,03,大槌町,オオツチチョウ
034827,03,山田町,ヤマダマチ
034835,03,岩泉町,イワイズミチョウ
034843,03,田野畑村,タノハタムラ
034851,03,普代村,フダイムラ
035017,03,軽米町,カルマイマチ
035033,03,野田村,ノダムラ
035068,03,九戸村,クノヘムラ
035076,03,洋野町,ヒロノチョウ
035246,03,一戸町,イチノヘマチ
041009,04,仙台市,センダイシ
041017,04,青葉区,アオバク
041025,04,宮城野区,ミヤギノク
041033,04,若林区,ワカバヤシク
041041,04,太白区,タイハクク
041050,04,泉区,イズミク
042021,04,石巻市,イシノマキシ
042030,04,塩竈市,シオガマシ
042056,04,気仙沼市,ケセンヌマシ
042064,04,白石市,シロイシシ
042072,04,名取市,ナトリシ
042081,04,角田市,カクダシ
042099,04,多賀城市,タガジョウシ
042111,04,岩沼市,イワヌマシ
042129,04,登米市,トメシ
042137,04,栗原市,クリハラシ
042145,04,東松島市,ヒガシマツシマシ
042153,04,大崎市,オオサキシ
042161,04,富谷市,トミヤシ
043010,04,蔵王町,ザオウマチ
043028,04,七ヶ宿町,シチカシュクマチ
043214,04,大河原町,オオガワラマチ
043222,04,村田町,ムラタマチ
043231,04,柴田町,シバタマチ
043249,04,川崎町,カワサキマチ
043419,04,丸森町,マルモリマチ
043613,04,亘理町,ワタリチョウ
043621,04,山元町,ヤマモトチョウ
044016,04,松島町,マツシママチ
044041,04,七ヶ浜町,シチガハママチ
044067,04,利府町,リフチョウ
044211,04,大和町,タイワチョウ
044229,04,大郷町,オオサトチョウ
044245,04,大衡村,オオヒラムラ
044440,04,色麻町,シカマチョウ
044458,04,加美町,カミマチ
045012,04,涌谷町,ワクヤチョウ
045055,04,美里町,ミサトマチ
045811,04,女川町,オナガワチョウ
046060,04,南三陸町,ミナミサンリクチョウ
052019,05,秋田市,アキタシ
052027,05,能代市,ノシロシ
052035,05,横手市,ヨコテシ
052043,05,大館市,オオダテシ
052060,05,男鹿市,オガシ
052078,05,湯沢市,ユザワシ
052094,05,鹿角市,カヅノシ
052108,05,由利本荘市,ユリホンジョウシ
052116,05,潟上市,カタガミシ
052124,05,大仙市,ダイセンシ
052132,05,北秋田市,キタアキタシ
052141,05,にかほ市,ニカホシ
052159,05,仙北市,センボクシ
053031,05,小坂町,コサカマチ
053279,05,上小阿仁村,カミコアニムラ
053465,05,藤里町,フジサトマチ
053481,05,三種町,ミタネチョウ
053490,05,八峰町,ハッポウチョウ
053619,05,五城目町,ゴジョウメマチ
053635,05,八郎潟町,ハチロウガタマチ
053660,05,井川町,イカワマチ
053686,05,大潟村,オオガタムラ
054348,05,美郷町,ミサトチョウ
054631,05,羽後町,ウゴマチ
054640,05,東成瀬村,ヒガシナルセムラ
062014,06,山形市,ヤマガタシ
062022,06,米沢市,ヨネザワシ
062031,06,鶴岡市,ツルオカシ
062049,06,酒田市,サカタシ
062057,06,新庄市,シンジョウシ
062065,06,寒河江市,サガエシ
062073,06,上山市,カミノヤマシ
062081,06,村山市,ムラヤマシ
062090,06,長井市,ナガイシ
062103,06,天童市,テンドウシ
062111,06,東根市,ヒガシネシ
062120,06,尾花沢市,オバナザワシ
062138,06,南陽市,ナンヨウシ
063011,06,山辺町,ヤマノベマチ
063029,06,中山町,ナカヤママチ
063215,06,河北町,カホクチョウ
063223,06,西川町,ニシカワマチ
063231,06,朝日町,アサヒマチ
063240,06,大江町,オオエマチ
063410,06,大石田町,オオイシダマチ
063614,06,金山町,カネヤママチ
063622,06,最上町,モガミマチ
063631,06,舟形町,フナガタマチ
063649,06,真室川町,マムロガワマチ
063657,06,大蔵村,オオクラムラ
063665,06,鮭川村,サケガワムラ
063673,06,戸沢村,トザワムラ
063819,06,高畠町,タカハタマチ
063827,06,川西町,カワニシマチ
064017,06,小国町,オグニマチ
064025,06,白鷹町,シラタカマチ
064033,06,飯豊町,イイデマチ
064262,06,三川町,ミカワマチ
064289,06,庄内町,シヨウナイマチ
064611,06,遊佐町,ユザマチ
072010,07,福島市,フクシマシ
072028,07,会津若松市,アイヅワカマツシ
072036,07,郡山市,コオリヤマシ
072044,07,いわき市,イワキシ
072052,07,白河市,シラカワシ
072079,07,須賀川市,スカガワシ
072087,07,喜多方市,キタカタシ
072095,07,相馬市,ソウマシ
072109,07,二本松市,ニホンマツシ
072117,07,田村市,タムラシ
072125,07,南相馬市,ミナミソウマシ
072133,07,伊達市,ダテシ
072141,07,本宮市,モトミヤシ
073016,07,桑折町,コオリマチ
073032,07,国見町,クニミマチ
073083,07,川俣町,カワマタマチ
073229,07,大玉村,オオタマムラ
073423,07,鏡石町,カガミイシマチ
073440,07,天栄村,テンエイムラ
073628,07,下郷町,シモゴウマチ
073644,07,檜枝岐村,ヒノエマタムラ
073679,07,只見町,タダミマチ
073687,07,南会津町,ミナミアイヅマチ
074021,07,北塩原村,キタシオバラムラ
074055,07,西会津町,ニシアイヅマチ
074071,07,磐梯町,バンダイマチ
074080,07,猪苗代町,イナワシロマチ
074217,07,会津坂下町,アイヅバンゲマチ
074225,07,湯川村,ユガワムラ
074233,07,柳津町,ヤナイヅマチ
074446,07,三島町,ミシママチ
074454,07,金山町,カネヤママチ
074462,07,昭和村,ショウワムラ
074471,07,会津美里町,アイヅミサトマチ
074616,07,西郷村,ニシゴウムラ
074641,07,泉崎村,イズミザキムラ
074659,07,中島村,ナカジマムラ
074667,07,矢吹町,ヤブキマチ
074811,07,棚倉町,タナグラマチ
074829,07,矢祭町,ヤマツリマチ
074837,07,塙町,ハナワマチ
074845,07,鮫川村,サメガワムラ
075019,07,石川町,イシカワマチ
075027,07,玉川村,タマカワムラ
075035,07,平田村,ヒラタムラ
075043,07,浅川町,アサカワマチ
075051,07,古殿町,フルドノマチ
075213,07,三春町,ミハルマチ
075221,07,小野町,オノマチ
